parres,a0ccbf63,OUT,148.201.140.103,52.5.216.118,TCP,60126,443,1466802236274,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,54,,,,,,
parres,a0ccbf63,IN,148.201.140.103,52.5.216.118,TCP,60126,443,1466802236274,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,327,,,,,,
parres,a0ccbf5d,IN,148.201.140.103,52.5.216.118,TCP,60128,443,1466802236275,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,1434,,,,,,
parres,a0ccbf5d,IN,148.201.140.103,52.5.216.118,TCP,60128,443,1466802236275,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,1434,,,,,,
parres,a0ccbf5d,OUT,148.201.140.103,52.5.216.118,TCP,60128,443,1466802236275,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,54,,,,,,
parres,a0ccbf5d,IN,148.201.140.103,52.5.216.118,TCP,60128,443,1466802236275,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,327,,,,,,
parres,a6dbc85b,IN,148.201.140.103,50.18.175.69,TCP,60117,443,1466802236276,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,60,,,,,,
parres,d622fe3e,IN,148.201.140.103,66.235.153.36,TCP,60113,443,1466802236277,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,60,,,,,,
parres,a6dbc85a,IN,148.201.140.103,50.18.175.69,TCP,60116,443,1466802236278,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,1434,,,,,,
parres,a6dbc85a,IN,148.201.140.103,50.18.175.69,TCP,60116,443,1466802236278,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,1434,,,,,,
parres,a6dbc85a,OUT,148.201.140.103,50.18.175.69,TCP,60116,443,1466802236278,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,54,,,,,,
parres,a0ccbf62,OUT,148.201.140.103,52.5.216.118,TCP,60127,443,1466802236278,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,180,,,,,,
parres,a6dbc85a,IN,148.201.140.103,50.18.175.69,TCP,60116,443,1466802236278,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,1434,,,,,,
parres,a6dbc85a,IN,148.201.140.103,50.18.175.69,TCP,60116,443,1466802236278,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,677,,,,,,
parres,a6dbc85a,OUT,148.201.140.103,50.18.175.69,TCP,60116,443,1466802236278,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,54,,,,,,
parres,d622fe3e,IN,148.201.140.103,66.235.153.36,TCP,60113,443,1466802236278,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,60,,,,,,
parres,d622fe3e,IN,148.201.140.103,66.235.153.36,TCP,60113,443,1466802236278,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,99,,,,,,
parres,d622fe3e,OUT,148.201.140.103,66.235.153.36,TCP,60113,443,1466802236278,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,54,,,,,,
parres,a6dbc858,IN,148.201.140.103,50.18.175.69,TCP,60118,443,1466802236279,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,1434,,,,,,
parres,a6dbc858,IN,148.201.140.103,50.18.175.69,TCP,60118,443,1466802236279,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,1434,,,,,,
parres,a6dbc858,OUT,148.201.140.103,50.18.175.69,TCP,60118,443,1466802236279,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,54,,,,,,
parres,a6dbc858,IN,148.201.140.103,50.18.175.69,TCP,60118,443,1466802236279,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,1434,,,,,,
parres,a6dbc858,IN,148.201.140.103,50.18.175.69,TCP,60118,443,1466802236279,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,677,,,,,,
parres,a6dbc858,OUT,148.201.140.103,50.18.175.69,TCP,60118,443,1466802236279,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,54,,,,,,
parres,58258aa1,IN,148.201.140.103,204.236.237.176,TCP,60122,443,1466802236280,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,1434,,,,,,
parres,58258aa1,IN,148.201.140.103,204.236.237.176,TCP,60122,443,1466802236280,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,1434,,,,,,
parres,58258aa1,OUT,148.201.140.103,204.236.237.176,TCP,60122,443,1466802236280,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,54,,,,,,
parres,58258aa1,IN,148.201.140.103,204.236.237.176,TCP,60122,443,1466802236280,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,870,,,,,,
parres,d622fe3d,IN,148.201.140.103,66.235.153.36,TCP,60114,443,1466802236281,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,60,,,,,,
parres,a6dbc859,IN,148.201.140.103,50.18.175.69,TCP,60119,443,1466802236282,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,1434,,,,,,
parres,a6dbc859,IN,148.201.140.103,50.18.175.69,TCP,60119,443,1466802236282,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,1434,,,,,,
parres,d622fe3d,IN,148.201.140.103,66.235.153.36,TCP,60114,443,1466802236282,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,60,,,,,,
parres,a6dbc859,OUT,148.201.140.103,50.18.175.69,TCP,60119,443,1466802236282,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,54,,,,,,
parres,a6dbc859,IN,148.201.140.103,50.18.175.69,TCP,60119,443,1466802236282,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,1434,,,,,,
parres,a6dbc859,IN,148.201.140.103,50.18.175.69,TCP,60119,443,1466802236282,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,677,,,,,,
parres,a6dbc859,OUT,148.201.140.103,50.18.175.69,TCP,60119,443,1466802236282,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,54,,,,,,
parres,d622fe3d,IN,148.201.140.103,66.235.153.36,TCP,60114,443,1466802236282,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,99,,,,,,
parres,d622fe3d,OUT,148.201.140.103,66.235.153.36,TCP,60114,443,1466802236282,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,54,,,,,,
parres,a0ccbf63,OUT,148.201.140.103,52.5.216.118,TCP,60126,443,1466802236283,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,180,,,,,,
parres,a6dbc85b,IN,148.201.140.103,50.18.175.69,TCP,60117,443,1466802236286,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,1434,,,,,,
parres,a6dbc85b,IN,148.201.140.103,50.18.175.69,TCP,60117,443,1466802236286,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,1434,,,,,,
parres,a6dbc85b,OUT,148.201.140.103,50.18.175.69,TCP,60117,443,1466802236286,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,54,,,,,,
parres,a6dbc85b,IN,148.201.140.103,50.18.175.69,TCP,60117,443,1466802236286,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,1434,,,,,,
parres,a6dbc85b,IN,148.201.140.103,50.18.175.69,TCP,60117,443,1466802236286,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,677,,,,,,
parres,a6dbc85b,OUT,148.201.140.103,50.18.175.69,TCP,60117,443,1466802236286,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,54,,,,,,
parres,a0ccbf5d,OUT,148.201.140.103,52.5.216.118,TCP,60128,443,1466802236288,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,180,,,,,,
parres,a6dbc85a,OUT,148.201.140.103,50.18.175.69,TCP,60116,443,1466802236291,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,180,,,,,,
parres,a6dbc858,OUT,148.201.140.103,50.18.175.69,TCP,60118,443,1466802236294,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,180,,,,,,
parres,58258aa1,OUT,148.201.140.103,204.236.237.176,TCP,60122,443,1466802236297,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,180,,,,,,
parres,a6dbc859,OUT,148.201.140.103,50.18.175.69,TCP,60119,443,1466802236300,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,180,,,,,,
