parres,6434e7,OUT,148.201.140.103,148.173.96.161,TCP,55693,443,1467245320547,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,55,,,,,,
parres,6434e7,IN,148.201.140.103,148.173.96.161,TCP,55693,443,1467245320635,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,60,,,,,,
parres,6b3673a0,IN,255.255.255.255,148.201.140.120,UDP,17500,17500,1467245320652,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,230,,,,,,
parres,a0,IN,148.201.140.255,148.201.140.120,UDP,17500,17500,1467245320654,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,230,,,,,,
parres,6b3673a0,IN,255.255.255.255,148.201.140.120,UDP,17500,17500,1467245320654,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,230,,,,,,
parres,390b9325,OUT,148.201.140.103,173.194.199.95,TCP,55729,443,1467245321048,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,55,,,,,,
parres,7b36ae85,IN,239.255.255.250,148.201.140.179,UDP,1900,55943,1467245321060,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,175,,,,,,
parres,390b9325,IN,148.201.140.103,173.194.199.95,TCP,55729,443,1467245321097,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,66,,,,,,
parres,4cf396e7,OUT,148.201.140.103,216.58.194.46,TCP,55554,443,1467245321136,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,55,,,,,,
parres,4cf396e7,IN,148.201.140.103,216.58.194.46,TCP,55554,443,1467245321178,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,66,,,,,,
parres,449056bb,OUT,148.201.140.103,208.89.12.87,TCP,55079,443,1467245321771,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,919,,,,,,
parres,449056bb,IN,148.201.140.103,208.89.12.87,TCP,55079,443,1467245321892,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,60,,,,,,
parres,449056bb,IN,148.201.140.103,208.89.12.87,TCP,55079,443,1467245321895,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,363,,,,,,
parres,449056bb,OUT,148.201.140.103,208.89.12.87,TCP,55079,443,1467245321947,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,54,,,,,,
parres,c522,OUT,148.201.140.103,148.201.129.129,TCP,49909,2598,1467245322163,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,57,,,,,,
parres,c522,IN,148.201.140.103,148.201.129.129,TCP,49909,2598,1467245322373,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,60,,,,,,
parres,5505,IN,148.201.140.103,148.201.1.28,TCP,55762,443,1467245323027,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,267,,,,,,
parres,5505,OUT,148.201.140.103,148.201.1.28,TCP,55762,443,1467245323034,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,859,,,,,,
parres,5505,IN,148.201.140.103,148.201.1.28,TCP,55762,443,1467245323035,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,60,,,,,,
parres,a4,IN,148.201.140.255,148.201.140.124,UDP,137,137,1467245323323,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,92,,,,,,
parres,103c6e4e,OUT,148.201.140.103,132.245.58.82,TCP,55767,443,1467245323808,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,66,,,,,,
parres,103c6e4e,IN,148.201.140.103,132.245.58.82,TCP,55767,443,1467245323883,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,62,,,,,,
parres,103c6e4e,OUT,148.201.140.103,132.245.58.82,TCP,55767,443,1467245323884,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,54,,,,,,
parres,103c6e4e,OUT,148.201.140.103,132.245.58.82,TCP,55767,443,1467245323892,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,276,,,,,,
parres,103c6e4e,IN,148.201.140.103,132.245.58.82,TCP,55767,443,1467245323967,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,60,,,,,,
parres,103c6e4e,IN,148.201.140.103,132.245.58.82,TCP,55767,443,1467245323974,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,1414,,,,,,
parres,103c6e4e,IN,148.201.140.103,132.245.58.82,TCP,55767,443,1467245323974,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,1414,,,,,,
parres,103c6e4e,OUT,148.201.140.103,132.245.58.82,TCP,55767,443,1467245323974,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,54,,,,,,
parres,103c6e4e,IN,148.201.140.103,132.245.58.82,TCP,55767,443,1467245323974,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,1414,,,,,,
parres,103c6e4e,IN,148.201.140.103,132.245.58.82,TCP,55767,443,1467245323974,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,1414,,,,,,
parres,2f572cf2,OUT,192.168.56.1,239.255.255.250,UDP,60482,1900,1467245317437,\Device\NPF_{AC5092FE-E880-4981-96E2-795B2FE177C2},0A:00:27:00:00:08,317,,,,,,
parres,2f572cf2,OUT,192.168.56.1,239.255.255.250,UDP,60482,1900,1467245322437,\Device\NPF_{AC5092FE-E880-4981-96E2-795B2FE177C2},0A:00:27:00:00:08,317,,,,,,
parres,103c6e4e,OUT,148.201.140.103,132.245.58.82,TCP,55767,443,1467245323974,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,54,,,,,,
parres,103c6e4e,IN,148.201.140.103,132.245.58.82,TCP,55767,443,1467245324051,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,380,,,,,,
parres,7b36ae85,IN,239.255.255.250,148.201.140.179,UDP,1900,55943,1467245324063,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,175,,,,,,
parres,a4,IN,148.201.140.255,148.201.140.124,UDP,137,137,1467245324069,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,92,,,,,,
parres,ae,IN,148.201.140.255,148.201.140.118,UDP,138,138,1467245324071,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,274,,,,,,
parres,ae,IN,148.201.140.255,148.201.140.118,UDP,138,138,1467245324071,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,251,,,,,,
parres,103c6e4e,OUT,148.201.140.103,132.245.58.82,TCP,55767,443,1467245324081,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,54,,,,,,
parres,103c6e4e,OUT,148.201.140.103,132.245.58.82,TCP,55767,443,1467245324128,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,268,,,,,,
parres,103c6e4e,IN,148.201.140.103,132.245.58.82,TCP,55767,443,1467245324218,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,161,,,,,,
parres,103c6e4e,OUT,148.201.140.103,132.245.58.82,TCP,55767,443,1467245324220,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,1019,,,,,,
parres,103c6e4e,IN,148.201.140.103,132.245.58.82,TCP,55767,443,1467245324343,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,60,,,,,,
parres,5505,IN,148.201.140.103,148.201.1.28,TCP,55762,443,1467245324374,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,331,,,,,,
parres,5505,OUT,148.201.140.103,148.201.1.28,TCP,55762,443,1467245324380,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,875,,,,,,
parres,5505,IN,148.201.140.103,148.201.1.28,TCP,55762,443,1467245324381,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,60,,,,,,
parres,7b369e6a,OUT,148.201.140.103,239.255.255.250,UDP,60092,1900,1467245324441,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,320,,,,,,
parres,103c6e4e,IN,148.201.140.103,132.245.58.82,TCP,55767,443,1467245324477,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,1179,,,,,,
parres,103c6e4e,IN,148.201.140.103,132.245.58.82,TCP,55767,443,1467245324478,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,139,,,,,,
parres,103c6e4e,OUT,148.201.140.103,132.245.58.82,TCP,55767,443,1467245324478,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,54,,,,,,
parres,a4,IN,148.201.140.255,148.201.140.124,UDP,137,137,1467245324819,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,92,,,,,,
parres,83076677,OUT,148.201.140.103,23.206.50.212,TCP,55656,443,1467245325199,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,55,,,,,,
parres,83076677,IN,148.201.140.103,23.206.50.212,TCP,55656,443,1467245325206,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,66,,,,,,
parres,1bdc,IN,148.201.140.88,148.201.79.20,UDP,137,55358,1467245325453,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,92,,,,,,
parres,1bdc,IN,148.201.140.88,148.201.79.20,UDP,137,55358,1467245325514,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,92,,,,,,
parres,1bdc,IN,148.201.140.88,148.201.79.20,UDP,137,55358,1467245325577,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,92,,,,,,
parres,5505,IN,148.201.140.103,148.201.1.28,TCP,55762,443,1467245325989,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,1179,,,,,,
parres,5505,IN,148.201.140.103,148.201.1.28,TCP,55762,443,1467245325990,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,1434,,,,,,
parres,5505,OUT,148.201.140.103,148.201.1.28,TCP,55762,443,1467245325990,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,54,,,,,,
parres,5505,IN,148.201.140.103,148.201.1.28,TCP,55762,443,1467245325990,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,727,,,,,,
parres,5505,IN,148.201.140.103,148.201.1.28,TCP,55762,443,1467245325992,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,1434,,,,,,
parres,5505,OUT,148.201.140.103,148.201.1.28,TCP,55762,443,1467245325992,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,54,,,,,,
parres,5505,IN,148.201.140.103,148.201.1.28,TCP,55762,443,1467245325992,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,1434,,,,,,
parres,5505,IN,148.201.140.103,148.201.1.28,TCP,55762,443,1467245325992,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,1434,,,,,,
parres,5505,OUT,148.201.140.103,148.201.1.28,TCP,55762,443,1467245325992,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,54,,,,,,
parres,5505,IN,148.201.140.103,148.201.1.28,TCP,55762,443,1467245325992,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,255,,,,,,
parres,5505,IN,148.201.140.103,148.201.1.28,TCP,55762,443,1467245326012,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,1339,,,,,,
parres,5505,OUT,148.201.140.103,148.201.1.28,TCP,55762,443,1467245326013,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,54,,,,,,
parres,5505,OUT,148.201.140.103,148.201.1.28,TCP,55762,443,1467245326043,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,715,,,,,,
parres,5505,IN,148.201.140.103,148.201.1.28,TCP,55762,443,1467245326044,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,60,,,,,,
parres,550f,OUT,148.201.140.103,148.201.1.28,TCP,55768,443,1467245326044,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,66,,,,,,
parres,550f,IN,148.201.140.103,148.201.1.28,TCP,55768,443,1467245326045,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,62,,,,,,
parres,550e,OUT,148.201.140.103,148.201.1.28,TCP,55769,443,1467245326045,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,66,,,,,,
parres,550f,OUT,148.201.140.103,148.201.1.28,TCP,55768,443,1467245326045,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,54,,,,,,
parres,5505,IN,148.201.140.103,148.201.1.28,TCP,55762,443,1467245326046,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,1434,,,,,,
parres,5505,IN,148.201.140.103,148.201.1.28,TCP,55762,443,1467245326046,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,1434,,,,,,
parres,550e,IN,148.201.140.103,148.201.1.28,TCP,55769,443,1467245326046,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,62,,,,,,
parres,5505,OUT,148.201.140.103,148.201.1.28,TCP,55762,443,1467245326046,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,54,,,,,,
parres,5505,IN,148.201.140.103,148.201.1.28,TCP,55762,443,1467245326046,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,1434,,,,,,
parres,5505,IN,148.201.140.103,148.201.1.28,TCP,55762,443,1467245326046,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,1434,,,,,,
parres,5505,OUT,148.201.140.103,148.201.1.28,TCP,55762,443,1467245326046,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,54,,,,,,
parres,5505,IN,148.201.140.103,148.201.1.28,TCP,55762,443,1467245326046,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,1434,,,,,,
parres,5505,IN,148.201.140.103,148.201.1.28,TCP,55762,443,1467245326046,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,1434,,,,,,
parres,550e,OUT,148.201.140.103,148.201.1.28,TCP,55769,443,1467245326046,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,54,,,,,,
parres,550d,OUT,148.201.140.103,148.201.1.28,TCP,55770,443,1467245326046,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,66,,,,,,
parres,5505,OUT,148.201.140.103,148.201.1.28,TCP,55762,443,1467245326046,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,54,,,,,,
parres,5505,IN,148.201.140.103,148.201.1.28,TCP,55762,443,1467245326046,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,499,,,,,,
parres,550c,OUT,148.201.140.103,148.201.1.28,TCP,55771,443,1467245326047,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,66,,,,,,
parres,550d,IN,148.201.140.103,148.201.1.28,TCP,55770,443,1467245326047,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,62,,,,,,
parres,550f,OUT,148.201.140.103,148.201.1.28,TCP,55768,443,1467245326047,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,289,,,,,,
parres,550d,OUT,148.201.140.103,148.201.1.28,TCP,55770,443,1467245326048,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,54,,,,,,
parres,550c,IN,148.201.140.103,148.201.1.28,TCP,55771,443,1467245326048,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,62,,,,,,
parres,550e,OUT,148.201.140.103,148.201.1.28,TCP,55769,443,1467245326048,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,289,,,,,,
parres,550c,OUT,148.201.140.103,148.201.1.28,TCP,55771,443,1467245326048,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,54,,,,,,
parres,550d,OUT,148.201.140.103,148.201.1.28,TCP,55770,443,1467245326048,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,289,,,,,,
parres,550f,IN,148.201.140.103,148.201.1.28,TCP,55768,443,1467245326048,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,60,,,,,,
parres,550e,IN,148.201.140.103,148.201.1.28,TCP,55769,443,1467245326048,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,60,,,,,,
parres,550c,OUT,148.201.140.103,148.201.1.28,TCP,55771,443,1467245326048,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,289,,,,,,
parres,550f,IN,148.201.140.103,148.201.1.28,TCP,55768,443,1467245326048,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,140,,,,,,
parres,550f,IN,148.201.140.103,148.201.1.28,TCP,55768,443,1467245326048,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,60,,,,,,
parres,550f,OUT,148.201.140.103,148.201.1.28,TCP,55768,443,1467245326048,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,54,,,,,,
parres,550d,IN,148.201.140.103,148.201.1.28,TCP,55770,443,1467245326049,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,60,,,,,,
parres,550c,IN,148.201.140.103,148.201.1.28,TCP,55771,443,1467245326049,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,60,,,,,,
parres,550e,IN,148.201.140.103,148.201.1.28,TCP,55769,443,1467245326050,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,140,,,,,,
parres,550e,IN,148.201.140.103,148.201.1.28,TCP,55769,443,1467245326050,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,60,,,,,,
parres,550e,OUT,148.201.140.103,148.201.1.28,TCP,55769,443,1467245326050,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,54,,,,,,
parres,5505,OUT,148.201.140.103,148.201.1.28,TCP,55762,443,1467245326050,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,715,,,,,,
parres,550f,IN,148.201.140.103,148.201.1.28,TCP,55768,443,1467245326050,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,123,,,,,,
parres,550e,IN,148.201.140.103,148.201.1.28,TCP,55769,443,1467245326050,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,123,,,,,,
parres,550d,IN,148.201.140.103,148.201.1.28,TCP,55770,443,1467245326050,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,140,,,,,,
parres,550d,IN,148.201.140.103,148.201.1.28,TCP,55770,443,1467245326050,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,60,,,,,,
parres,550d,OUT,148.201.140.103,148.201.1.28,TCP,55770,443,1467245326050,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,54,,,,,,
parres,550d,IN,148.201.140.103,148.201.1.28,TCP,55770,443,1467245326050,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,123,,,,,,
parres,550f,OUT,148.201.140.103,148.201.1.28,TCP,55768,443,1467245326050,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,129,,,,,,
parres,550c,IN,148.201.140.103,148.201.1.28,TCP,55771,443,1467245326051,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,140,,,,,,
parres,550e,OUT,148.201.140.103,148.201.1.28,TCP,55769,443,1467245326051,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,129,,,,,,
parres,550c,IN,148.201.140.103,148.201.1.28,TCP,55771,443,1467245326051,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,60,,,,,,
parres,550c,OUT,148.201.140.103,148.201.1.28,TCP,55771,443,1467245326051,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,54,,,,,,
parres,550c,IN,148.201.140.103,148.201.1.28,TCP,55771,443,1467245326051,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,123,,,,,,
parres,550d,OUT,148.201.140.103,148.201.1.28,TCP,55770,443,1467245326052,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,129,,,,,,
parres,5505,IN,148.201.140.103,148.201.1.28,TCP,55762,443,1467245326052,\Device\NPF_{2C8F3112-B7D1-4BBF-B5F8-4D19854B7E9E},48:0F:CF:27:76:D5,1434,,,,,,
